,country,target,model,params,f1,accuracy,precision,recall,roc_auc
20,Cambodia,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.06416666666666666,0.9309594908454739,0.07658119658119658,0.057272727272727274,0.5541420432284184
21,Cambodia,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.07588345864661654,0.9301858052061653,0.09174603174603174,0.06545454545454546,0.5536740222850154
22,Cambodia,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.01666666666666667,0.9561698790456369,0.1,0.00909090909090909,0.5404785505241787
23,Cambodia,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9511235785600096,0.0,0.0,0.5327215293195768
0,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.43554592062962677,0.6039513769492956,0.3436957789895999,0.5968113975576662,0.644908943921713
1,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4416325750705658,0.6093671764244563,0.349027287835977,0.6027363184079603,0.6483467299292054
2,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.38170767014744234,0.6668084336259164,0.3650350846311142,0.40180913613749436,0.6225108122918644
3,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.39939476345084113,0.6710584260851207,0.3764935845123145,0.42596110357304384,0.6191288381366805
4,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.29866684232464635,0.719930323047688,0.41617699108626194,0.23419267299864313,0.6165282709217872
5,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3309489439955371,0.6959053479323138,0.37952882074370914,0.29473089099954775,0.6195054618427772
6,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4361754842259352,0.61716285102404,0.3512523798066796,0.5785843509724107,0.6421364395226983
7,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.43923080117252783,0.6051262329200977,0.3458523425292771,0.60273631840796,0.6522616335366639
8,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.4013286523740443,0.6772584683135765,0.3824623964512892,0.4246042514699231,0.6333308867297852
9,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3816826106294146,0.6656441347691009,0.36331732426676483,0.4049525101763908,0.6279803750514048
10,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.3252584428103102,0.7133517328748529,0.4136286089419869,0.2705563093622795,0.6292276072906725
11,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3306889019460311,0.6873631345579586,0.36965111272521395,0.3007688828584351,0.6121367282435002
12,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.44624303058096215,0.6132567188489728,0.35345398046609755,0.6071913161465401,0.6524919592921676
13,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4389649163874062,0.61366392181703,0.350048858123136,0.5908864767073722,0.6559340280121091
14,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3850619949830989,0.6765058969022413,0.3751974165492447,0.39742198100407056,0.6238914992776678
15,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.38578300539471455,0.6632929146683559,0.36276900493967074,0.41415649027589324,0.6202101323808927
16,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.28755883777681707,0.7152987663258227,0.40682742148871187,0.22510176390773404,0.6107371550816243
17,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3348831383641263,0.7005429372907429,0.3883488074693727,0.2962912709181366,0.6210103730810488
18,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.44792245423130483,0.6159774379392513,0.35541672850859307,0.6072591587516961,0.6491869238040521
19,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.437386400335682,0.6031942810605374,0.34453655844960196,0.6012211668928087,0.6448084164198049
20,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.38638966477708314,0.6722272494193587,0.3710639659362569,0.40513342379014017,0.6266521138309326
21,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3977040426480618,0.67298886978554,0.377179464168754,0.42471732247851646,0.635787429932481
22,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.26963529501339784,0.7013151147709107,0.3621298637735541,0.21612392582541834,0.6153488590878703
23,Cambodia,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3154406704758693,0.6858067143244957,0.3558262899805477,0.2872908186341022,0.6055519866285145
0,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.10632759983145346,0.7796760474165234,0.378854347406979,0.0650974025974026,0.6253580351877552
1,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.102951557324055,0.7788993454589328,0.3602829188355504,0.06327922077922078,0.6239132299929501
2,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.22504809012896865,0.7315702952975598,0.29792377627956373,0.18275974025974026,0.5750949999556606
3,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.21365108551030537,0.7300244321780834,0.28507364624165155,0.1719155844155844,0.5716898358555068
4,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.24507246734136534,0.6803607516665159,0.24932532538874647,0.2442207792207792,0.5384109420794296
5,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.23810433052941654,0.6935541278315688,0.255101569169255,0.22607142857142856,0.5423242552087721
6,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.02322472848788638,0.7792869423581577,0.20714285714285713,0.012597402597402597,0.6290975766295841
7,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.029677719940877832,0.7796745392573825,0.3119047619047619,0.0162012987012987,0.629291730589315
8,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.19768469026956717,0.739319216963774,0.28681723315444246,0.15373376623376622,0.5996388970793631
9,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.1988575410936633,0.7435873073326698,0.2978867983809592,0.1519805194805195,0.6026528213166145
10,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.27253359336649585,0.7075121406810847,0.2930782657496851,0.2586688311688312,0.5498351349913316
11,Cambodia,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.2675686343360149,0.7129490543842186,0.29939612456962,0.24792207792207793,0.5567691424314845
0,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.0684637858925894,0.8398003197297378,0.18138583638583639,0.043243243243243246,0.6247537716655364
1,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.07207162902984429,0.8409631104274122,0.18633089133089134,0.04594594594594595,0.627921192480016
2,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.16625431274475094,0.8083778240279914,0.220485308847437,0.13513513513513514,0.5171666092254328
3,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.14940803823878301,0.8095360902482429,0.20685172527277787,0.11891891891891893,0.5157953850600909
4,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.17695502964861864,0.7532938195638403,0.16975402205498982,0.18648648648648652,0.5176249624779037
5,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.16361785541930346,0.7656984284981752,0.16691930589683815,0.16216216216216217,0.5198669772199185
6,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.021111111111111115,0.8498838717461465,0.048863636363636366,0.013513513513513514,0.6319691040279276
7,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.021111111111111115,0.8498838717461465,0.048863636363636366,0.013513513513513514,0.6316005536593773
8,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.12487946302153578,0.8219603052514101,0.20796788396788396,0.09189189189189188,0.5798957719545955
9,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.13026980176337782,0.8207990227128766,0.2082970732970733,0.0972972972972973,0.5781389040212569
10,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.16744609187786713,0.778131692456188,0.1849447114854585,0.15675675675675677,0.5291562531268414
11,Cambodia,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.1531046548697778,0.7874385425150061,0.18133679648155013,0.13513513513513514,0.5284291026938085
0,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.0,0.9530660875335565,0.0,0.0,0.6032106762083418
1,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.0,0.9534551925919222,0.0,0.0,0.6030266497085257
2,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.020526315789473684,0.9317331764847827,0.02222222222222222,0.019090909090909092,0.4778689137687439
3,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.01111111111111111,0.9383283564081681,0.014285714285714285,0.00909090909090909,0.47005653620572974
4,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.05266389384036443,0.9111814918710224,0.0527244494635799,0.05636363636363636,0.5070062821304333
5,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.03943121693121693,0.9278587156516757,0.04402777777777778,0.03727272727272727,0.5081934088831372
6,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.0,0.9569465810032275,0.0,0.0,0.5725951520889977
7,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.0,0.9565574759448617,0.0,0.0,0.5718645668847282
8,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.012500000000000002,0.9394926552649835,0.02,0.00909090909090909,0.5529946676837594
9,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.0,0.9433716405755135,0.0,0.0,0.554246047882508
10,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.05708913308913309,0.9201097939854612,0.05235994397759103,0.06454545454545454,0.5225353657378276
11,Cambodia,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.03892553723138431,0.9255421832111725,0.045,0.03727272727272727,0.5211409717192824
0,Cambodia,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.0918943543451859,0.7358429101438784,0.3471038019951063,0.054432383536861154,0.6250048460325099
1,Cambodia,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.09418395568741882,0.7354553132446535,0.34656267645398076,0.05592492085029399,0.6243914210110206
2,Cambodia,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.29556918577660485,0.6869514071124786,0.3502787624566271,0.25705563093622785,0.5720566896819449
3,Cambodia,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.2927618069547758,0.6904427955237837,0.35325053267947687,0.25260063319764814,0.573994379342282
4,Cambodia,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.3260573788430217,0.6532169034476519,0.3253128731373531,0.3295567616463139,0.5466361624691275
5,Cambodia,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.31727611166517067,0.6633110125780474,0.331276037199084,0.3068747173224785,0.5561490910931026
6,Cambodia,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.059898092991531385,0.7381699996983682,0.3584676434676434,0.03324287652645862,0.6192304525040592
7,Cambodia,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.057259671835014306,0.7381699996983682,0.35079365079365077,0.03175033921302578,0.617963538287363
8,Cambodia,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.26610028805179453,0.7071577232829609,0.3722227885901189,0.21022161917684304,0.5837293359278491
9,Cambodia,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.2725410703079141,0.7094772720417458,0.3775026907062372,0.21630483943916778,0.5929771242599078
10,Cambodia,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.28633888057906526,0.6574970590896753,0.30401573174086827,0.2722297602894618,0.5423739592484587
11,Cambodia,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.29852029697509935,0.6679682080053089,0.3227974047644091,0.2797376752600634,0.5529461984510654
0,Cambodia,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.7851054203239526,0.0,0.0,0.6321424109775509
1,Cambodia,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.007017543859649122,0.7862712273399088,0.1,0.0036363636363636364,0.643669435293283
2,Cambodia,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.061825007956380795,0.7800621361566072,0.35464285714285715,0.03438311688311688,0.5930052198569611
3,Cambodia,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.036508428079624754,0.7792869423581577,0.2683333333333333,0.019967532467532467,0.6041675913280983
4,Cambodia,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.13951723894226967,0.7618390492564775,0.31211060740085506,0.09055194805194806,0.6020463468760668
5,Cambodia,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.12439950596696851,0.7707477453020843,0.3549771062271062,0.07587662337662338,0.5953687182141859
6,Cambodia,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.7854930172231773,0.0,0.0,0.6398080436122429
7,Cambodia,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0035714285714285718,0.7858821222815431,0.1,0.0018181818181818182,0.6278781735932214
